airbnb_listing_id,number_of_bedrooms,number_of_bathrooms,number_of_guests,listing_type,owner_id,suburb_norm,perfil,noites,receita_bruta,adr,adr_mediana,data_min,data_max,receita_anual_potencial,receita_anual_60,is_superhost
40250642,3,2.0,6,apartamento,308822794,Meia Praia,3q+,73,209471.667,983.4350563380281,900.0,2025-01-18,2025-03-31,358953.79556338023,215372.27733802813,False
22047595,3,2.0,10,apartamento,161022840,Morretes,3q+,60,107228.1666,700.8376901960784,620.0,2025-02-08,2025-04-20,255805.7569215686,153483.45415294115,True
31084342,4,4.0,12,apartamento,162686113,Meia Praia,3q+,53,43150.0,814.1509433962265,800.0,2025-01-13,2025-04-07,297165.09433962265,178299.05660377358,False
53195241,4,3.0,10,apartamento,315968304,Meia Praia,3q+,85,416658.8333,1851.8170368888889,1990.0,2025-01-10,2025-04-20,675913.2184644444,405547.93107866665,False
53143021,2,3.0,6,apartamento,377759233,Meia Praia,2q,49,31343.0,639.6530612244898,600.0,2025-01-30,2025-04-06,233473.36734693876,140084.02040816325,False
49123621,3,0.0,6,apartamento,263344289,Meia Praia,3q+,90,174105.5,770.3783185840708,900.0,2025-01-06,2025-04-19,281188.08628318587,168712.8517699115,False
31441134,4,4.0,11,apartamento,235510737,Meia Praia,3q+,103,272658.0,1514.7666666666667,1500.0,2025-01-07,2025-04-19,552889.8333333334,331733.9,False
859925561562240250,3,3.0,8,apartamento,157399374,Meia Praia,3q+,29,22992.0,792.8275862068965,704.0,2025-02-24,2025-03-31,289382.0689655172,173629.24137931032,True
31859744,2,3.0,6,apartamento,206024183,Meia Praia,2q,77,99340.0,506.83673469387753,500.0,2025-02-03,2025-04-20,184995.4081632653,110997.24489795917,False
21695053,3,3.0,8,apartamento,14025459,Meia Praia,3q+,82,161389.25,757.6960093896714,720.0,2025-01-22,2025-04-20,276559.0434272301,165935.42605633804,True
52826190,2,1.0,6,casa,170440405,Morretes,2q,38,12224.16666,321.6885963157895,300.0,2025-02-27,2025-04-20,117416.33765526317,70449.8025931579,True
21436592,3,3.0,9,apartamento,155401291,Meia Praia,3q+,67,35430.0,528.8059701492538,490.0,2025-01-12,2025-03-31,193014.17910447763,115808.50746268658,False
37118794,3,2.0,6,apartamento,279203508,Meia Praia,3q+,62,149972.0,993.1920529801324,1000.0,2025-02-08,2025-04-20,362515.0993377483,217509.05960264898,False
1329787295308110610,2,1.0,5,apartamento,227777128,Centro,2q,71,66385.0,935.0,935.0,2025-02-09,2025-04-20,341275.0,204765.0,False
52348108,2,2.0,6,apartamento,294425007,Meia Praia,2q,43,40400.0,553.4246575342465,400.0,2025-03-09,2025-04-20,201999.99999999997,121199.99999999997,False
794710559970994170,2,2.0,4,apartamento,143336765,Meia Praia,2q,68,71473.6667,506.9054375886525,500.0,2025-01-27,2025-04-20,185020.48471985816,111012.29083191488,False
1182188163181410725,2,1.0,5,apartamento,555400325,Centro,2q,82,76632.0,934.5365853658536,850.0,2025-01-24,2025-04-20,341105.85365853657,204663.51219512193,True
754375397775403281,3,2.0,6,apartamento,486620817,Meia Praia,3q+,96,207970.9667,838.5926076612902,890.0,2025-01-07,2025-04-20,306086.30179637094,183651.78107782255,False
47269826,3,3.0,7,apartamento,59078946,Meia Praia,3q+,12,24150.675,670.8520833333333,702.0,2025-02-17,2025-02-28,244861.01041666666,146916.60624999998,True
39972515,2,1.0,6,apartamento,156927702,Meia Praia,2q,59,51201.1,341.34066666666666,323.0,2025-02-08,2025-04-20,124589.34333333334,74753.606,True
798631136594423222,4,3.0,10,apartamento,494145270,Tabuleiro Dos Oliveiras,3q+,56,61600.0,1100.0,1100.0,2025-01-21,2025-04-07,401500.0,240900.0,False
929120660817262874,3,2.0,6,apartamento,523956382,Centro,3q+,98,190158.0,745.7176470588236,699.0,2025-01-13,2025-04-20,272186.9411764706,163312.16470588234,False
43754654,3,3.0,8,apartamento,349657300,Centro,3q+,87,206607.5,906.1732456140351,897.0,2025-01-23,2025-04-19,330753.2346491228,198451.94078947368,False
38262480,4,3.0,8,apartamento,103043977,Meia Praia,3q+,27,101850.0,1305.7692307692307,1200.0,2025-01-31,2025-02-26,476605.7692307692,285963.4615384615,True
53903158,3,2.0,8,apartamento,423201941,Morretes,3q+,72,206718.0,1167.8983050847457,1090.0,2025-01-16,2025-04-19,426282.8813559322,255769.7288135593,True
51301217,3,2.0,8,apartamento,374425488,Meia Praia,3q+,67,35077.0,523.5373134328358,399.0,2025-01-21,2025-04-07,191091.1194029851,114654.67164179105,False
16644316,3,2.0,8,apartamento,36070472,Meia Praia,3q+,67,54822.0,818.2388059701492,770.0,2025-01-06,2025-04-06,298657.16417910444,179194.29850746266,False
27201205,3,2.0,10,apartamento,30212746,Meia Praia,3q+,37,52322.6666,697.6355546666666,605.0,2025-01-23,2025-04-16,254636.97745333333,152782.186472,True
38730549,3,3.0,8,apartamento,276687424,Meia Praia,3q+,78,155868.5001,807.6088088082902,767.0,2025-01-19,2025-04-20,294777.21521502594,176866.32912901556,False
40794806,1,1.0,2,casa,291609302,None,Studio/1q,52,36400.5,700.0096153846154,709.0,2025-01-13,2025-03-05,255503.5096153846,153302.10576923075,True
53077335,3,2.0,7,apartamento,424751659,Centro,3q+,11,11000.0,1000.0,1000.0,2025-04-09,2025-04-19,365000.0,219000.0,False
50047341,3,2.0,8,apartamento,227735361,Meia Praia,3q+,36,25190.79168,340.41610378378374,300.0,2025-02-17,2025-04-20,124251.87788108106,74551.12672864864,True
944320965810800803,3,2.0,7,apartamento,421919557,Meia Praia,3q+,87,205582.5834,893.8373191304348,900.0,2025-01-24,2025-04-20,326250.6214826087,195750.37288956522,False
32443120,2,2.0,5,apartamento,243707200,Meia Praia,2q,13,6661.16666,512.3974353846154,529.0,2025-02-25,2025-03-09,187025.0639153846,112215.03834923076,False
795495744056169046,3,2.0,8,apartamento,143734218,Meia Praia,3q+,66,137124.5,914.1633333333333,812.5,2025-01-20,2025-04-20,333669.61666666664,200201.77,True
42362925,4,4.0,8,apartamento,158267412,Meia Praia,3q+,70,207649.5,1104.5186170212767,999.0,2025-01-07,2025-04-17,403149.295212766,241889.57712765958,False
1248514191377483703,2,1.0,6,apartamento,227777128,Centro,2q,87,112501.5,525.7079439252336,495.0,2025-01-12,2025-04-20,191883.39953271026,115130.03971962615,False
946451380352813662,3,3.0,6,apartamento,263894682,Meia Praia,3q+,28,54176.25,1105.6377551020407,1100.0,2025-01-15,2025-04-20,403557.78061224485,242134.6683673469,False
1050857413300266721,3,2.0,8,apartamento,227777128,Meia Praia,3q+,58,101038.0,673.5866666666667,575.0,2025-01-15,2025-04-02,245859.13333333336,147515.48,False
826063757882656916,1,1.0,4,apartamento,209153958,Meia Praia,Studio/1q,82,130400.5,620.9547619047619,516.0,2025-01-07,2025-04-19,226648.48809523808,135989.09285714285,True
39363955,2,1.0,7,apartamento,264090279,Meia Praia,2q,57,41024.9833,406.18795346534654,370.0,2025-02-03,2025-04-20,148258.60301485148,88955.16180891088,False
48848529,3,4.0,12,apartamento,332627905,Meia Praia,3q+,87,251424.0,1088.4155844155844,1000.0,2025-01-16,2025-04-17,397271.6883116883,238363.01298701297,True
40960741,1,1.0,4,apartamento,227594061,Meia Praia,Studio/1q,75,21603.0,288.04,275.0,2025-01-17,2025-04-06,105134.6,63080.76,False
1207940918769840398,1,1.0,2,apartamento,227777128,Centro,Studio/1q,77,77849.6667,399.22906,382.0,2025-01-24,2025-04-20,145718.6069,87431.16414000001,False
11508986,2,1.0,5,casa,60637188,Centro,2q,13,4533.5,348.7307692307692,354.0,2025-02-13,2025-03-08,127286.73076923077,76372.03846153845,False
47254288,3,2.0,6,apartamento,15810104,Meia Praia,3q+,72,87361.0,504.97687861271675,450.0,2025-02-08,2025-04-20,184316.5606936416,110589.93641618495,False
716703779507124462,2,2.0,6,apartamento,130826485,Meia Praia,2q,72,55210.0,766.8055555555555,790.0,2025-01-13,2025-03-31,279884.02777777775,167930.41666666666,True
730437501239201082,3,2.0,8,apartamento,476875761,Meia Praia,3q+,84,154451.57472,686.4514432,774.0,2025-01-27,2025-04-20,250554.77676799998,150332.86606079998,True
1035628196408986358,3,2.0,6,apartamento,227777128,Centro,3q+,43,104584.6666,1025.3398686274509,941.0,2025-01-31,2025-04-20,374249.05204901955,224549.4312294117,False
46327705,3,3.0,7,apartamento,100436759,Meia Praia,3q+,40,121704.3334,1014.2027783333334,950.0,2025-02-16,2025-03-27,370184.0140916667,222110.408455,False
1226856286781952840,2,1.0,5,apartamento,227777128,Centro,2q,86,154157.75,720.3633177570093,729.5,2025-01-11,2025-04-20,262932.6109813084,157759.56658878503,False
883930877150990341,1,1.0,3,outros,168122034,Meia Praia,Studio/1q,5,545.0,109.0,109.0,2025-04-02,2025-04-06,39785.0,23871.0,True
1057137469420115073,2,2.0,6,apartamento,227777128,Morretes,2q,78,132482.25,720.0122282608696,575.0,2025-01-08,2025-04-20,262804.4633152174,157682.67798913043,False
40289385,12,13.0,16,casa,309821176,Alto Sao Bento,3q+,62,160356.5,2586.3951612903224,2500.0,2025-02-01,2025-04-20,944034.2338709676,566420.5403225806,False
17034886,2,2.0,16,casa,20614599,Meia Praia,2q,46,38306.5,832.75,446.0,2025-01-06,2025-04-06,303953.75,182372.25,False
881204142086821328,3,2.0,7,apartamento,110135903,Meia Praia,3q+,68,93475.0,584.21875,550.0,2025-01-28,2025-04-20,213239.84375,127943.90625,True
1100991386372756521,2,2.0,8,apartamento,564369168,Meia Praia,2q,95,208166.0,826.0555555555555,800.0,2025-01-13,2025-04-20,301510.27777777775,180906.16666666666,True
1203075817950465589,3,2.0,6,apartamento,169848306,Centro,3q+,72,122790.0,1411.3793103448277,1400.0,2025-01-30,2025-04-20,515153.4482758621,309092.0689655172,False
46298558,2,2.0,4,apartamento,374795641,Meia Praia,2q,54,73574.0,588.592,490.0,2025-01-30,2025-04-20,214836.08,128901.64799999999,False
1055163452693752832,2,2.0,4,apartamento,457744513,Morretes,2q,72,96449.5,557.5115606936416,500.0,2025-01-22,2025-04-20,203491.7196531792,122095.03179190752,True
957349094500016515,2,2.0,6,apartamento,101612155,Centro,2q,82,148415.0,677.6940639269407,699.0,2025-01-25,2025-04-20,247358.33333333334,148415.0,True
53914255,2,2.0,5,apartamento,104163128,Meia Praia,2q,47,65498.3333,574.5467833333333,390.0,2025-02-11,2025-04-20,209709.57591666665,125825.74554999999,True
52530322,2,2.0,6,apartamento,14958831,Meia Praia,2q,78,66792.5,480.521582733813,450.0,2025-01-08,2025-04-20,175390.37769784173,105234.22661870504,False
45002455,2,2.0,5,apartamento,214665567,Meia Praia,2q,26,24655.0,432.5438596491228,250.0,2025-02-27,2025-04-17,157878.50877192983,94727.1052631579,False
37487828,3,2.0,8,apartamento,166209485,Meia Praia,3q+,49,53279.0,467.359649122807,380.0,2025-01-15,2025-04-20,170586.27192982455,102351.76315789473,True
769616108652112172,2,2.0,6,apartamento,488998008,Meia Praia,2q,33,11990.0,363.3333333333333,350.0,2025-02-25,2025-04-07,132616.66666666666,79569.99999999999,True
780872235421635957,2,2.0,7,apartamento,63773778,Meia Praia,2q,44,22670.5,515.2386363636364,499.0,2025-01-15,2025-03-31,188062.10227272726,112837.26136363635,False
1100720037663116812,3,3.0,6,apartamento,227777128,Centro,3q+,66,170454.25,1099.7048387096775,980.0,2025-01-20,2025-04-15,401392.2661290323,240835.35967741936,False
1195858349379362032,3,3.0,8,apartamento,157078457,Centro,3q+,65,132301.5,864.7156862745098,945.0,2025-01-11,2025-04-20,315621.2254901961,189372.73529411765,True
1161796266594364332,1,1.0,2,apartamento,331956182,Centro,Studio/1q,31,17500.0,460.5263157894737,450.0,2025-02-27,2025-04-16,168092.1052631579,100855.26315789473,True
16177778,3,3.0,8,apartamento,84162292,Meia Praia,3q+,92,175786.8,757.701724137931,810.0,2025-01-19,2025-04-20,276561.1293103448,165936.67758620688,True
1182028381058524086,1,1.0,4,apartamento,227777128,Centro,Studio/1q,70,86417.6667,608.5751176056339,598.75,2025-01-14,2025-04-20,222129.91792605637,133277.95075563382,False
1024067179174522246,1,1.0,2,casa,252615315,Leopoldo Zarling,Studio/1q,70,15088.53334,215.5504762857143,200.0,2025-01-26,2025-04-05,78675.92384428572,47205.55430657143,True
22901902,3,2.0,6,apartamento,62008227,Meia Praia,3q+,92,171600.1668,721.0091042016807,700.0,2025-01-19,2025-04-20,263168.32303361344,157900.99382016805,False
986245345084467584,3,3.0,8,apartamento,420307559,Meia Praia,3q+,86,200224.5,866.7727272727273,800.0,2025-01-25,2025-04-20,316372.04545454547,189823.22727272726,True
52214716,4,3.0,11,apartamento,108479878,Meia Praia,3q+,79,322062.6662,1555.8582908212559,1657.0,2025-01-18,2025-04-20,567888.2761497584,340732.965689855,False
1125970477826966385,2,2.0,4,apartamento,227777128,Morretes,2q,68,110431.3333,634.6628350574713,575.0,2025-01-08,2025-04-20,231651.93479597702,138991.1608775862,False
1053425333694349352,1,1.0,4,casa,489522906,Varzea,Studio/1q,48,9395.0,195.72916666666666,185.0,2025-01-13,2025-04-07,71441.14583333333,42864.68749999999,True
31454750,2,2.0,4,apartamento,235532848,Canto Da Praia,2q,59,32123.5,544.4661016949152,479.0,2025-01-20,2025-04-05,198730.12711864404,119238.07627118642,True
1297930390704189766,1,1.0,2,apartamento,227777128,Meia Praia,Studio/1q,85,122324.4167,596.7044717073171,545.0,2025-01-10,2025-04-20,217797.13217317074,130678.27930390244,False
734843676958831992,2,2.0,6,apartamento,88356886,Meia Praia,2q,32,14500.0,453.125,350.0,2025-01-24,2025-04-07,165390.625,99234.375,False
54145466,4,4.0,8,apartamento,438960914,Meia Praia,3q+,90,180000.0,2000.0,2000.0,2025-01-06,2025-04-05,730000.0,438000.0,False
675242237586865339,2,2.0,6,apartamento,272771814,Morretes,2q,77,95063.83334,482.55752964467,465.0,2025-01-06,2025-04-20,176133.49832030456,105680.09899218273,True
1234084273027568746,1,1.0,3,apartamento,227777128,Centro,Studio/1q,60,57598.1667,399.98726875,376.0,2025-01-17,2025-04-20,145995.35309375,87597.21185625,False
15523493,3,2.0,8,apartamento,95888620,Meia Praia,3q+,58,99391.25,671.5625,800.0,2025-01-27,2025-04-15,245120.3125,147072.1875,True
1083633025910461931,0,1.0,4,apartamento,560217184,Meia Praia,Studio/1q,46,14450.0,314.1304347826087,310.0,2025-02-11,2025-04-06,114657.60869565218,68794.5652173913,True
54237040,3,2.0,8,apartamento,375615711,Meia Praia,3q+,66,45940.6667,696.0707075757576,700.0,2025-01-29,2025-04-17,254065.80826515154,152439.4849590909,False
1034873975277447845,3,4.0,6,apartamento,227777128,Meia Praia,3q+,62,129418.5833,880.3985258503401,732.0,2025-01-19,2025-04-20,321345.4619353741,192807.27716122448,False
32606991,3,3.0,8,apartamento,228954970,Meia Praia,3q+,77,108545.99996,577.372340212766,550.83335,2025-01-24,2025-04-20,210740.90417765957,126444.54250659574,False
45911573,3,3.0,8,apartamento,232385898,Meia Praia,3q+,35,82388.0,1017.1358024691358,1100.0,2025-01-20,2025-03-10,371254.56790123455,222752.74074074073,False
38695314,3,3.0,9,apartamento,136079481,Meia Praia,3q+,62,94484.0,629.8933333333333,600.0,2025-01-12,2025-04-20,229911.06666666665,137946.63999999998,True
802357806571870530,3,3.0,6,apartamento,490367543,Meia Praia,3q+,55,76141.5,667.9078947368421,680.0,2025-02-09,2025-04-20,243786.38157894736,146271.8289473684,True
936216057908307884,2,2.0,8,casa,498276026,Morretes,2q,75,68430.21666,382.29171318435755,392.0,2025-01-28,2025-04-20,139536.4753122905,83721.8851873743,True
29870406,3,3.0,11,apartamento,186109158,Meia Praia,3q+,86,178493.3334,818.7767587155963,980.0,2025-01-09,2025-04-16,298853.51693119266,179312.1101587156,True
53133732,2,2.0,6,apartamento,108479878,Meia Praia,2q,82,165857.0,793.5741626794259,673.0,2025-01-29,2025-04-20,289654.56937799044,173792.74162679425,False
807898347637042057,3,2.0,7,apartamento,227845949,Morretes,3q+,16,6320.0,395.0,430.0,2025-03-23,2025-04-07,144175.0,86505.0,True
892662939259281401,4,0.0,10,apartamento,313547090,Meia Praia,3q+,13,19500.0,1500.0,1500.0,2025-01-11,2025-01-31,547500.0,328500.0,False
746451645715267085,3,3.0,9,apartamento,167766185,Meia Praia,3q+,91,241903.5,991.4077868852459,900.0,2025-01-20,2025-04-20,361863.8422131147,217118.30532786882,False
47783121,2,2.0,6,apartamento,385117347,Centro,2q,52,55926.78334,458.4162568852459,450.0,2025-02-10,2025-04-20,167321.93376311476,100393.16025786886,False
15754075,3,3.0,9,apartamento,48408494,Meia Praia,3q+,37,75721.9998,682.1801783783784,600.0,2025-01-28,2025-03-31,248995.7651081081,149397.45906486487,True
1229942592150628971,2,1.0,6,apartamento,221706412,Meia Praia,2q,25,8558.5,342.34,220.0,2025-02-21,2025-04-06,124954.09999999999,74972.45999999999,True
41532894,3,2.0,10,apartamento,10550294,Meia Praia,3q+,61,149854.4002,861.2321850574713,950.0,2025-01-22,2025-04-11,314349.747545977,188609.8485275862,True
1203140233522044896,1,1.0,4,apartamento,590436495,Centro,Studio/1q,88,104663.8667,471.458859009009,506.0,2025-01-12,2025-04-19,172082.4835382883,103249.49012297297,True
21662762,3,2.0,9,apartamento,157664879,Meia Praia,3q+,36,28613.0,317.9222222222222,300.0,2025-01-30,2025-04-17,116041.61111111111,69624.96666666666,False
54167570,3,3.0,15,apartamento,307859306,Meia Praia,3q+,81,276280.0,1402.4365482233502,1400.0,2025-01-26,2025-04-20,511889.3401015228,307133.60406091367,False
32134287,2,2.0,5,apartamento,240840442,Meia Praia,2q,84,54784.0,652.1904761904761,750.0,2025-01-07,2025-04-07,238049.5238095238,142829.71428571426,True
1048804459244346908,2,2.0,6,apartamento,307692057,Morretes,2q,82,145474.0,709.6292682926829,700.0,2025-01-07,2025-04-20,259014.68292682926,155408.80975609756,False
730503580289648392,2,2.0,6,apartamento,482254048,Centro,2q,10,7875.0,787.5,775.0,2025-01-28,2025-03-04,287437.5,172462.5,False
53936201,3,2.0,6,apartamento,25087975,Meia Praia,3q+,43,78789.8333,772.4493460784314,725.5,2025-02-15,2025-04-20,281944.01131862745,169166.40679117647,False
983188724209547131,3,0.0,8,apartamento,363548107,Meia Praia,3q+,74,179316.33334,905.6380471717172,1000.0,2025-01-27,2025-04-17,330557.8872176768,198334.73233060606,True
30617740,3,2.0,8,apartamento,63155078,Meia Praia,3q+,71,39511.0,556.4929577464789,500.0,2025-02-09,2025-04-20,203119.9295774648,121871.95774647887,False
1044223371798078486,3,3.0,8,apartamento,153811598,Meia Praia,3q+,70,56075.0,801.0714285714286,800.0,2025-01-07,2025-04-06,292391.0714285714,175434.64285714284,False
46220279,3,2.0,8,apartamento,374349951,Meia Praia,3q+,80,138134.7,680.4665024630542,697.0,2025-01-27,2025-04-16,248370.27339901478,149022.16403940888,True
47326216,3,2.0,8,apartamento,242898450,Meia Praia,3q+,87,255701.0,1141.5223214285713,1100.0,2025-01-18,2025-04-20,416655.6473214285,249993.3883928571,True
47543180,2,1.0,5,casa,338776641,Centro,2q,38,9037.5,237.82894736842104,250.0,2025-02-20,2025-04-20,86807.56578947368,52084.539473684206,True
1272537775161574422,2,2.0,4,apartamento,227777128,Meia Praia,2q,56,78724.0,566.3597122302158,495.0,2025-01-27,2025-04-20,206721.29496402876,124032.77697841724,False
31169655,2,2.0,6,apartamento,217210284,Meia Praia,2q,65,26306.75,404.71923076923076,375.0,2025-01-30,2025-04-20,147722.51923076922,88633.51153846153,False
35934720,2,1.0,4,apartamento,49344444,Canto Da Praia,2q,10,5000.0,500.0,500.0,2025-02-28,2025-03-09,182500.0,109500.0,False
22810332,1,1.0,2,apartamento,164192627,Meia Praia,Studio/1q,65,80647.8,480.0464285714286,480.0,2025-02-15,2025-04-20,175216.94642857142,105130.16785714285,False
48941838,2,2.0,6,apartamento,381365841,Centro,2q,46,47620.0,410.51724137931035,370.0,2025-02-08,2025-04-15,149838.7931034483,89903.27586206897,False
45923984,3,3.0,8,apartamento,372160183,Canto Da Praia,3q+,28,23766.5,344.44202898550725,300.0,2025-02-16,2025-04-17,125721.34057971014,75432.80434782608,False
46372862,2,1.0,8,apartamento,53765443,Meia Praia,2q,74,31471.65,425.2925675675676,518.0,2025-01-24,2025-04-07,155231.78716216216,93139.07229729729,False
46598066,2,2.0,6,apartamento,162540682,Centro,2q,85,228434.0,1052.6912442396313,1000.0,2025-01-26,2025-04-20,384232.3041474654,230539.38248847923,True
41260111,4,3.0,11,apartamento,35023031,Meia Praia,3q+,85,399733.6004,1833.6403688073394,1763.0,2025-01-12,2025-04-20,669278.7346146789,401567.2407688073,False
48243472,3,3.0,8,apartamento,131466104,Centro,3q+,60,169859.6668,1369.8360225806452,1414.3125,2025-01-12,2025-03-31,499990.14824193553,299994.0889451613,True
40039627,1,1.0,3,apartamento,137095078,Centro,Studio/1q,84,69481.9167,337.2908577669903,323.0,2025-01-07,2025-04-20,123111.16308495146,73866.69785097087,True
1053522951026570547,2,2.0,6,apartamento,193260069,Canto Da Praia,2q,86,139411.4332,670.247275,659.55,2025-01-25,2025-04-20,244640.25537499998,146784.153225,False
1046547202929220520,1,1.0,2,apartamento,172395511,Meia Praia,Studio/1q,59,61027.41666,415.1524942857143,412.5,2025-01-29,2025-04-20,151530.66041428572,90918.39624857143,True
49968308,3,2.0,6,apartamento,286958538,Meia Praia,3q+,26,35134.0,717.0204081632653,700.0,2025-01-26,2025-03-31,261712.44897959183,157027.4693877551,False
53915734,2,3.0,4,apartamento,15890874,Morretes,2q,64,87172.0,503.88439306358384,450.0,2025-01-21,2025-03-31,183917.8034682081,110350.68208092485,True
52474050,2,2.0,7,apartamento,424751659,Meia Praia,2q,22,17160.0,780.0,780.0,2025-01-29,2025-04-19,284700.0,170820.0,False
9658725,2,2.0,6,apartamento,49924388,Meia Praia,2q,10,2821.0,282.1,300.0,2025-03-24,2025-04-02,102966.50000000001,61779.90000000001,False
629724091250673746,2,2.0,6,apartamento,227777128,Meia Praia,2q,71,92840.1666,640.2770110344827,588.0,2025-01-13,2025-04-20,233701.10902758618,140220.6654165517,False
42003334,3,2.0,8,apartamento,332727679,Meia Praia,3q+,65,112671.1997,655.0651145348837,500.0,2025-01-30,2025-04-16,239098.76680523256,143459.26008313952,True
1083196219974177016,2,1.0,4,apartamento,537395460,Casa Branca,2q,57,19024.0,333.7543859649123,315.0,2025-01-20,2025-04-06,121820.35087719298,73092.21052631579,False
30085847,2,2.0,5,apartamento,100594958,Meia Praia,2q,86,116445.00006,541.6046514418605,490.0,2025-01-07,2025-04-20,197685.69777627906,118611.41866576743,False
573122310094338767,3,2.0,6,apartamento,128764932,Meia Praia,3q+,44,66744.1668,601.2988,550.0,2025-03-05,2025-04-17,219474.062,131684.4372,False
1005958896607152946,2,1.0,5,apartamento,133449117,Casa Branca,2q,55,40215.0,249.7826086956522,240.0,2025-01-10,2025-03-31,91170.65217391305,54702.39130434783,True
30332330,2,1.0,6,apartamento,227770961,Centro,2q,56,51982.58329,373.975419352518,350.0,2025-01-27,2025-04-16,136501.02806366907,81900.61683820144,False
1124052077567202180,4,5.0,16,casa,229274315,Morretes,3q+,20,20246.0,880.2608695652174,700.0,2025-03-26,2025-04-16,321295.2173913043,192777.1304347826,False
46530405,3,2.0,8,apartamento,73082025,Morretes,3q+,83,232804.9332,1048.6708702702704,984.0,2025-01-24,2025-04-20,382764.8676486487,229658.9205891892,False
51405106,3,3.0,8,apartamento,416325293,Meia Praia,3q+,74,174346.5,894.0846153846154,1000.0,2025-02-01,2025-04-20,326340.8846153846,195804.53076923077,True
54020562,3,2.0,7,casa,142692280,Centro,3q+,29,10600.0,365.51724137931035,350.0,2025-01-20,2025-03-05,133413.7931034483,80048.27586206897,False
53893648,2,2.0,6,apartamento,143699250,Meia Praia,2q,56,86651.0,632.4890510948906,550.0,2025-02-17,2025-04-20,230858.50364963507,138515.10218978103,True
31972121,2,1.0,5,apartamento,239715232,Meia Praia,2q,59,20300.0,344.06779661016947,350.0,2025-01-30,2025-04-06,125584.74576271186,75350.84745762711,False
53458717,3,2.0,6,apartamento,432871398,Meia Praia,3q+,51,50237.66666,392.48177078125,380.0,2025-02-21,2025-04-15,143255.84633515627,85953.50780109376,True
1208718899534488031,1,1.0,2,apartamento,227777128,Centro,Studio/1q,90,97025.6667,435.0926757847534,427.0,2025-01-21,2025-04-20,158808.82666143498,95285.295996861,False
52650644,3,2.0,7,apartamento,425473274,Meia Praia,3q+,75,85787.5,680.8531746031746,600.0,2025-01-15,2025-04-20,248511.40873015873,149106.84523809524,False
53175731,3,2.0,7,apartamento,235552021,Meia Praia,3q+,101,287038.3333,1083.1635218867925,1199.0,2025-01-10,2025-04-20,395354.6854886793,237212.81129320755,False
28160414,3,2.0,6,apartamento,42526517,Centro,3q+,61,93074.0,612.328947368421,498.0,2025-02-19,2025-04-20,223500.06578947368,134100.0394736842,False
28932247,3,2.0,9,casa,218078770,Meia Praia,3q+,50,49079.5,495.75252525252523,450.0,2025-02-04,2025-04-07,180949.6717171717,108569.80303030302,False
1181933658424522281,1,1.0,2,apartamento,227777128,Centro,Studio/1q,77,74317.08336,387.0681425,374.16667,2025-01-19,2025-04-20,141279.8720125,84767.9232075,False
1047723626454445067,3,3.0,8,apartamento,547717764,Meia Praia,3q+,104,440560.8336,1637.7726156133829,1750.0,2025-01-07,2025-04-20,597787.0046988848,358672.20281933085,False
27718978,4,4.0,9,apartamento,195840129,Meia Praia,3q+,24,21760.0,530.7317073170732,500.0,2025-03-09,2025-04-17,193717.07317073172,116230.24390243903,False
52358821,3,2.0,6,casa,423800068,Canto Da Praia,3q+,84,58029.0,690.8214285714286,600.0,2025-01-13,2025-04-06,252149.82142857142,151289.89285714284,True
790752171303746450,2,2.0,6,apartamento,125331845,Meia Praia,2q,87,147704.0,665.3333333333334,750.0,2025-01-07,2025-04-20,242846.6666666667,145708.0,False
859653300578357102,2,4.0,4,apartamento,25984866,Morretes,2q,57,120042.0,702.0,702.0,2025-01-28,2025-03-31,256230.0,153738.0,True
40246675,2,1.0,7,apartamento,110461611,Meia Praia,2q,44,37504.0,357.18095238095236,350.0,2025-02-25,2025-04-20,130371.04761904762,78222.62857142856,False
721143022842232721,3,2.0,8,apartamento,154505641,Meia Praia,3q+,59,29614.6667,501.94350338983054,500.0,2025-02-02,2025-04-06,183209.37873728815,109925.62724237288,False
811053746893495263,3,2.0,8,apartamento,156106311,Meia Praia,3q+,66,71432.0,435.5609756097561,400.0,2025-01-21,2025-04-20,158979.75609756098,95387.85365853658,False
9784227,2,2.0,6,apartamento,35566716,Meia Praia,2q,19,9120.0,480.0,480.0,2025-02-01,2025-02-28,175200.0,105120.0,False
1179103047052148475,4,3.0,8,apartamento,227777128,Meia Praia,3q+,47,70681.0,686.2233009708738,640.5,2025-01-29,2025-04-20,250471.50485436892,150282.90291262136,False
549056203343531816,3,2.0,8,apartamento,241110689,Meia Praia,3q+,48,47683.75,554.4622093023256,650.0,2025-02-01,2025-04-20,202378.70639534885,121427.22383720931,True
1006396584243125090,1,1.0,4,apartamento,137095078,Centro,Studio/1q,83,119595.5832,574.9787653846154,601.0,2025-01-17,2025-04-20,209867.2493653846,125920.34961923075,True
41493620,2,2.0,4,apartamento,326669607,Meia Praia,2q,98,195423.0241,763.371187890625,750.0,2025-01-13,2025-04-20,278630.4835800781,167178.29014804686,False
1207338410880339003,1,1.0,2,apartamento,227777128,Centro,Studio/1q,86,98761.6667,435.0734215859031,427.0,2025-01-25,2025-04-20,158801.79887885464,95281.07932731278,False
52670832,3,2.0,8,apartamento,426361261,Meia Praia,3q+,13,9509.41666,475.470833,470.0,2025-04-04,2025-04-16,173546.85404500001,104128.112427,True
